DateTime,Elev_ft,Temp_degF
3/13/2000,733.993516,46.796
3/13/2000,731.696956,46.778
3/13/2000,729.072316,46.76
3/13/2000,726.3853408,46.742
3/13/2000,723.7442968,46.706
3/13/2000,721.5067912,46.67
3/13/2000,719.1610192,46.634
3/13/2000,717.0252184,46.616
3/13/2000,715.2010936,46.598
3/13/2000,713.6394328,46.598
3/13/2000,711.8579584,46.58
3/13/2000,709.945252,46.562
3/13/2000,708.2687632,46.544
3/13/2000,706.2641944,46.544
3/13/2000,704.0463736,46.526
3/13/2000,702.6159448,46.526
3/13/2000,700.070044,46.526
3/13/2000,697.1271664,46.508
3/13/2000,694.2728704,46.508
3/13/2000,691.2578152,46.472
3/13/2000,688.3346224,46.472
3/13/2000,685.421272,46.454
3/13/2000,682.7605432,46.418
3/13/2000,680.7067624,46.4
3/13/2000,678.498784,46.4
3/13/2000,675.52966,46.382
3/13/2000,672.3440032,46.382
3/13/2000,669.0074296,46.364
3/13/2000,665.834896,46.346
3/13/2000,662.7279784,46.328
3/13/2000,660.0803728,46.328
3/13/2000,657.140776,46.31
3/13/2000,654.0797896,46.31
3/13/2000,650.694004,46.292
3/13/2000,647.6527024,46.274
3/13/2000,645.2347528,46.274
3/13/2000,643.0563016,46.256
3/13/2000,640.7827072,46.256
3/13/2000,637.9448152,46.256
3/13/2000,635.208628,46.256
3/13/2000,632.075464,46.238
3/13/2000,628.9849504,46.238
3/13/2000,626.4029608,46.22
3/13/2000,624.168736,46.22
3/13/2000,622.4988088,46.202
3/13/2000,621.2258584,46.202
3/13/2000,620.4647128,46.202
3/13/2000,619.3000288,46.184
3/13/2000,617.5710472,46.184
3/13/2000,615.8158192,46.166
3/13/2000,613.6504912,46.148
3/13/2000,611.3473696,46.13
3/13/2000,609.5298064,46.13
3/13/2000,607.2627736,46.112
3/13/2000,604.3231768,46.112
3/13/2000,601.1243968,46.094
3/13/2000,598.0502872,46.076
3/13/2000,595.363312,46.076
3/13/2000,592.52542,46.076
3/13/2000,590.3207224,46.076
3/13/2000,591.4394752,46.058
3/13/2000,591.0424984,46.058
3/13/2000,588.5851792,46.058
3/13/2000,581.1312016,46.058
3/13/2000,580.4159872,46.058
3/13/2000,580.1436808,46.058
3/13/2000,579.5957872,46.058
3/13/2000,579.4120624,46.058
4/14/2000,1041.972681,58.874
4/14/2000,1041.956277,58.874
4/14/2000,1041.939873,58.874
4/14/2000,1041.864414,58.856
4/14/2000,1041.411664,58.856
4/14/2000,1040.640676,58.856
4/14/2000,1039.403814,58.856
4/14/2000,1037.851996,58.838
4/14/2000,1036.43469,58.838
4/14/2000,1035.181425,58.82
4/14/2000,1033.983933,58.802
4/14/2000,1032.674894,58.802
4/14/2000,1031.467559,58.802
4/14/2000,1030.256944,58.784
4/14/2000,1028.96759,58.784
4/14/2000,1027.727447,58.784
